,highest_market_value_in_eur,Born,Age,npxG+xAG,G+A,PrgC,xAG,Ast,PrgP,90s,Min,Starts,PrgR,Rk,G+A-PK,market_value_in_eur
765,0.07752153375937762,0.4000000000000057,0.625,0.10666666666666667,0.0,0.1524390243902439,0.136986301369863,0.0,0.25938566552901027,0.684971098265896,0.6860539845758353,0.7428571428571429,0.121900826446281,0.4950319375443577,0.0,2500000
766,0.03306474020561267,0.8000000000000114,0.16666666666666674,0.13333333333333333,0.07692307692307693,0.20731707317073172,0.06164383561643835,0.0,0.2901023890784983,0.7658959537572254,0.7667095115681233,0.8285714285714285,0.0743801652892562,0.49538679914833217,0.04624277456647399,6000000
767,0.002222839677688247,0.6400000000000006,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.005780346820809249,0.005462724935732648,0.0,0.004132231404958678,0.4957416607523066,0.0,200000
768,0.013614893025840513,0.8000000000000114,0.16666666666666674,0.0044444444444444444,0.0,0.006097560975609756,0.0,0.0,0.006825938566552901,0.011560693641618498,0.010604113110539845,0.0,0.008264462809917356,0.49609652235628104,0.0,2500000
769,0.44429008057793834,0.36000000000001364,0.6666666666666667,0.19555555555555557,0.19230769230769232,0.24390243902439024,0.2191780821917808,0.2727272727272727,0.9010238907849829,0.5838150289017341,0.5825835475578405,0.6285714285714286,0.06818181818181818,0.4964513839602555,0.14450867052023122,18000000
771,0.06640733537093638,0.28000000000000114,0.75,0.04,0.0,0.024390243902439025,0.00684931506849315,0.0,0.023890784982935155,0.08670520231213873,0.0870822622107969,0.05714285714285714,0.06198347107438017,0.4971611071682044,0.0,1500000
772,0.16643512086690748,0.8000000000000114,0.16666666666666674,0.40888888888888886,0.42307692307692313,0.5426829268292683,0.3013698630136986,0.2727272727272727,0.21160409556313994,0.6705202312138728,0.6696658097686374,0.7142857142857143,0.41115702479338845,0.4978708303761533,0.2716763005780347,15000000
773,0.3053626007224229,0.7600000000000051,0.25,0.28,0.3076923076923077,0.48170731707317077,0.28082191780821913,0.5454545454545454,0.20136518771331058,0.6098265895953757,0.6095758354755784,0.6,0.371900826446281,0.4982256919801277,0.21965317919075147,55000000
774,0.05529313698249514,0.5600000000000023,0.41666666666666674,0.022222222222222223,0.038461538461538464,0.03658536585365854,0.0136986301369863,0.0,0.05460750853242321,0.12138728323699423,0.12082262210796914,0.08571428571428572,0.002066115702479339,0.4992902767920511,0.13872832369942198,2000000
775,0.0019449847179772162,0.7600000000000051,0.20833333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0028901734104046246,0.0012853470437017994,0.0,0.0,0.49964513839602553,0.0,300000
776,0.4720755765490414,0.8000000000000114,0.20833333333333337,0.6044444444444445,0.8461538461538463,0.7439024390243902,0.49999999999999994,0.9090909090909092,0.2491467576791809,0.7196531791907513,0.7185089974293059,0.7714285714285714,0.5165289256198348,0.5003548616039745,0.46242774566473993,85000000
777,0.013614893025840513,0.5600000000000023,0.41666666666666674,0.3244444444444444,0.38461538461538464,0.14634146341463417,0.08904109589041095,0.2727272727272727,0.10921501706484642,0.615606936416185,0.615038560411311,0.6285714285714286,0.29338842975206614,0.5007097232079489,0.19075144508670522,2000000
779,0.006390664073353709,0.44000000000001194,0.5833333333333333,0.05777777777777778,0.038461538461538464,0.01829268292682927,0.06164383561643835,0.0,0.15358361774744028,0.47109826589595377,0.47075835475578404,0.45714285714285713,0.010330578512396695,0.5021291696238467,0.034682080924855495,1200000
780,0.01639344262295082,0.6800000000000068,0.29166666666666674,0.08888888888888889,0.07692307692307693,0.2804878048780488,0.0821917808219178,0.18181818181818182,0.18088737201365188,0.3988439306358382,0.4000642673521851,0.39999999999999997,0.12603305785123967,0.5024840312278211,0.0809248554913295,3000000
781,0.0019449847179772162,0.8800000000000097,0.125,0.017777777777777778,0.0,0.01829268292682927,0.0,0.0,0.010238907849829351,0.040462427745664734,0.039203084832904876,0.0,0.03305785123966942,0.5028388928317956,0.0,400000
782,0.09974993053626008,0.5200000000000102,0.5,0.5555555555555556,0.46153846153846156,0.27439024390243905,0.3424657534246575,0.18181818181818182,0.15017064846416384,0.6878612716763006,0.6892673521850898,0.6857142857142857,0.3347107438016529,0.5031937544357701,0.28901734104046245,14000000
783,0.09974993053626008,0.5200000000000102,0.5,0.08444444444444445,0.07692307692307693,0.04878048780487805,0.0136986301369863,0.0,0.017064846416382253,0.08092485549132947,0.07969151670951156,0.08571428571428572,0.04132231404958678,0.5035486160397445,0.4161849710982659,14000000
784,0.01639344262295082,0.6000000000000085,0.41666666666666674,0.017777777777777778,0.0,0.0,0.0136986301369863,0.0,0.08191126279863481,0.06936416184971098,0.06780205655526991,0.05714285714285714,0.008264462809917356,0.5042583392476934,0.0,1800000
785,0.02195054181717144,0.6000000000000085,0.375,0.03111111111111111,0.0,0.04878048780487805,0.0273972602739726,0.0,0.10238907849829351,0.23988439306358383,0.23875321336760924,0.2857142857142857,0.04338842975206612,0.5053229240596168,0.0,4000000
786,0.16643512086690748,0.6400000000000006,0.33333333333333326,0.12000000000000001,0.038461538461538464,0.27439024390243905,0.10273972602739725,0.0,0.2832764505119454,0.3959537572254335,0.397172236503856,0.39999999999999997,0.09504132231404959,0.5056777856635912,0.04046242774566475,28000000
787,0.1386496248958044,0.28000000000000114,0.75,0.08444444444444445,0.11538461538461539,0.06097560975609756,0.0684931506849315,0.09090909090909091,0.11262798634812286,0.23121387283236994,0.23168380462724936,0.34285714285714286,0.08884297520661158,0.5067423704755145,0.2138728323699422,1500000
790,0.04973603778827452,0.6400000000000006,0.375,0.15555555555555556,0.07692307692307693,0.0975609756097561,0.0821917808219178,0.09090909090909091,0.06484641638225257,0.338150289017341,0.3370822622107969,0.37142857142857144,0.12396694214876033,0.5081618168914124,0.09826589595375725,2400000
791,0.04973603778827452,0.6400000000000006,0.375,0.1288888888888889,0.07692307692307693,0.054878048780487805,0.04794520547945205,0.09090909090909091,0.06484641638225257,0.2832369942196532,0.2834190231362468,0.2857142857142857,0.1384297520661157,0.5085166784953868,0.11560693641618498,2400000
792,0.11086412892470132,0.480000000000004,0.5416666666666667,0.0044444444444444444,0.0,0.012195121951219513,0.0,0.0,0.04778156996587031,0.04913294797687861,0.047879177377892025,0.02857142857142857,0.008264462809917356,0.5092264017033357,0.0,8000000
793,0.06362878577382607,0.5600000000000023,0.45833333333333326,0.3022222222222222,0.34615384615384615,0.11585365853658537,0.136986301369863,0.18181818181818182,0.03754266211604096,0.32947976878612717,0.3306555269922879,0.3142857142857143,0.11776859504132231,0.5102909865152591,0.4046242774566474,8000000
794,0.08307863295359823,0.6400000000000006,0.33333333333333326,0.07555555555555556,0.0,0.03048780487804878,0.0273972602739726,0.0,0.040955631399317405,0.14739884393063582,0.14845758354755784,0.14285714285714285,0.05991735537190083,0.5113555713271825,0.0,4000000
795,0.044178938594053904,0.44000000000001194,0.5416666666666667,0.34222222222222226,0.11538461538461539,0.21951219512195122,0.11643835616438356,0.18181818181818182,0.06484641638225257,0.5057803468208092,0.5051413881748071,0.4857142857142857,0.21694214876033058,0.5117104329311568,0.09826589595375725,2000000
797,0.027507641011392057,0.3200000000000074,0.6666666666666667,0.04,0.038461538461538464,0.042682926829268296,0.0136986301369863,0.09090909090909091,0.08873720136518772,0.2138728323699422,0.2127249357326478,0.17142857142857143,0.022727272727272728,0.5131298793470547,0.0809248554913295,600000
800,0.1386496248958044,0.9200000000000017,0.08333333333333337,0.044444444444444446,0.038461538461538464,0.12195121951219512,0.0410958904109589,0.0,0.3310580204778157,0.638728323699422,0.6378534704370179,0.6571428571428571,0.028925619834710745,0.514194464158978,0.028901734104046246,25000000
801,0.03862183939983329,0.8400000000000034,0.16666666666666674,0.08444444444444445,0.07692307692307693,0.08536585365853659,0.02054794520547945,0.0,0.05460750853242321,0.1329479768786127,0.13174807197943444,0.08571428571428572,0.08471074380165289,0.5145493257629524,0.254335260115607,5000000
802,0.01639344262295082,0.9200000000000017,0.08333333333333337,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0028901734104046246,0.002570694087403599,0.0,0.006198347107438017,0.5152590489709014,0.0,3000000
803,0.01639344262295082,0.6800000000000068,0.33333333333333326,0.40888888888888886,0.46153846153846156,0.18902439024390244,0.1095890410958904,0.2727272727272727,0.08191126279863481,0.569364161849711,0.5690874035989716,0.5714285714285714,0.24173553719008264,0.5170333569907736,0.3526011560693642,3000000
804,0.08307863295359823,0.7600000000000051,0.25,0.4355555555555556,0.42307692307692313,0.5,0.4383561643835616,0.5454545454545454,0.6552901023890785,0.8583815028901733,0.8595758354755783,0.8857142857142857,0.16942148760330578,0.517388218594748,0.2138728323699422,15000000
805,0.4720755765490414,0.7200000000000131,0.25,0.68,0.7307692307692308,0.7378048780487805,0.4383561643835616,0.6363636363636364,0.3583617747440273,0.6936416184971098,0.6940874035989716,0.7142857142857143,0.43388429752066116,0.5188076650106459,0.4566473988439307,80000000
807,0.05529313698249514,0.480000000000004,0.5,0.14222222222222222,0.23076923076923078,0.17073170731707318,0.0958904109589041,0.09090909090909091,0.5358361774744027,0.7716763005780346,0.7731362467866323,0.7999999999999999,0.08057851239669422,0.5205819730305181,0.1271676300578035,4000000
808,0.3887190886357321,0.5600000000000023,0.41666666666666674,0.1288888888888889,0.15384615384615385,0.21951219512195122,0.13013698630136986,0.2727272727272727,0.26621160409556316,0.38439306358381503,0.38303341902313626,0.45714285714285713,0.16115702479338845,0.5223562810503903,0.17341040462427745,25000000
809,0.003612114476243401,0.8800000000000097,0.08333333333333337,0.013333333333333334,0.0,0.024390243902439025,0.02054794520547945,0.0,0.04436860068259386,0.0838150289017341,0.08290488431876605,0.05714285714285714,0.012396694214876033,0.5227111426543648,0.0,700000
810,0.08307863295359823,0.480000000000004,0.5,0.02666666666666667,0.038461538461538464,0.024390243902439025,0.02054794520547945,0.09090909090909091,0.12969283276450513,0.3583815028901734,0.3589331619537275,0.42857142857142855,0.01652892561983471,0.5234208658623137,0.04624277456647399,10000000
811,0.010836343428730204,0.8400000000000034,0.16666666666666674,0.05333333333333334,0.0,0.006097560975609756,0.0684931506849315,0.0,0.017064846416382253,0.040462427745664734,0.039203084832904876,0.0,0.030991735537190084,0.5241305890702626,0.0,2000000
812,0.027507641011392057,0.3200000000000074,0.7083333333333333,0.14666666666666667,0.2692307692307693,0.12195121951219512,0.07534246575342465,0.09090909090909091,0.06825938566552901,0.39306358381502887,0.39203084832904883,0.37142857142857144,0.14462809917355374,0.5259048970901349,0.254335260115607,2000000
813,0.05529313698249514,0.8400000000000034,0.125,0.07555555555555556,0.11538461538461539,0.12195121951219512,0.06164383561643835,0.18181818181818182,0.41979522184300344,0.6069364161849711,0.6070051413881747,0.6,0.08884297520661158,0.5262597586941093,0.0809248554913295,10000000
814,0.1386496248958044,0.5200000000000102,0.45833333333333326,0.2088888888888889,0.19230769230769232,0.12195121951219512,0.1506849315068493,0.0,0.45051194539249145,0.9566473988439307,0.957904884318766,0.9714285714285714,0.05371900826446281,0.5269694819020582,0.08670520231213873,15000000
815,0.00972492358988608,0.7600000000000051,0.25,0.08,0.0,0.07317073170731708,0.0547945205479452,0.0,0.17406143344709898,0.3497109826589595,0.3499357326478149,0.37142857142857144,0.045454545454545456,0.5276792051100071,0.0,1200000
816,0.0002778549597110309,0.7200000000000131,0.29166666666666674,0.013333333333333334,0.0,0.0,0.00684931506849315,0.0,0.0034129692832764505,0.008670520231213872,0.007390745501285347,0.0,0.008264462809917356,0.5280340667139816,0.0,100000
817,0.024729091414281746,0.8000000000000114,0.20833333333333337,0.035555555555555556,0.07692307692307693,0.03658536585365854,0.0136986301369863,0.09090909090909091,0.013651877133105802,0.07514450867052024,0.07615681233933161,0.0,0.045454545454545456,0.5287437899219305,0.43930635838150295,3500000
818,0.09419283134203947,0.8000000000000114,0.20833333333333337,0.07555555555555556,0.038461538461538464,0.04878048780487805,0.0821917808219178,0.09090909090909091,0.020477815699658702,0.10404624277456648,0.10282776349614395,0.08571428571428572,0.08057851239669422,0.5298083747338538,0.161849710982659,15000000
821,0.08307863295359823,0.5600000000000023,0.45833333333333326,0.07555555555555556,0.038461538461538464,0.16463414634146342,0.0547945205479452,0.0,0.23890784982935154,0.5982658959537572,0.5973650385604112,0.6285714285714286,0.06611570247933884,0.5322924059616749,0.028901734104046246,3500000
822,0.22200611280911367,0.44000000000001194,0.5416666666666667,0.07555555555555556,0.0,0.06707317073170732,0.04794520547945205,0.0,0.11262798634812286,0.2976878612716763,0.2962724935732648,0.34285714285714286,0.07851239669421488,0.5326472675656494,0.0,12000000
824,0.05529313698249514,0.6400000000000006,0.33333333333333326,0.19555555555555557,0.19230769230769232,0.1951219512195122,0.13013698630136986,0.09090909090909091,0.21160409556313994,0.5115606936416185,0.5128534704370179,0.5142857142857142,0.16942148760330578,0.5340667139815471,0.161849710982659,10000000
825,0.0013892747985551543,0.8400000000000034,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.005780346820809249,0.005141388174807198,0.0,0.0,0.5344215755855216,0.0,300000
826,0.2775771047513198,0.6000000000000085,0.41666666666666674,0.22222222222222224,0.15384615384615385,0.16463414634146342,0.19863013698630136,0.2727272727272727,0.2901023890784983,0.30346820809248554,0.304305912596401,0.37142857142857144,0.11570247933884298,0.5361958836053939,0.21965317919075147,18000000
827,0.21089191442067243,0.5200000000000102,0.45833333333333326,0.06666666666666667,0.07692307692307693,0.25609756097560976,0.06164383561643835,0.09090909090909091,0.5187713310580205,0.8843930635838151,0.8839974293059125,0.8571428571428571,0.07024793388429752,0.5365507452093683,0.04046242774566475,38000000
828,0.19422061683801056,0.6800000000000068,0.33333333333333326,0.1288888888888889,0.038461538461538464,0.1402439024390244,0.1095890410958904,0.09090909090909091,0.41979522184300344,0.708092485549133,0.7095115681233932,0.7428571428571429,0.05991735537190083,0.5369056068133428,0.023121387283236997,30000000
829,0.12197832731314255,0.6400000000000006,0.33333333333333326,0.29333333333333333,0.19230769230769232,0.12804878048780488,0.22602739726027396,0.36363636363636365,0.3822525597269625,0.7803468208092486,0.7798843187660668,0.7714285714285714,0.21487603305785125,0.5390347764371896,0.10982658959537574,22000000
830,0.16643512086690748,0.6400000000000006,0.33333333333333326,0.5688888888888889,0.6538461538461539,0.4329268292682927,0.4246575342465753,0.36363636363636365,0.2491467576791809,0.523121387283237,0.5241002570694087,0.5714285714285714,0.3553719008264463,0.5393896380411639,0.4450867052023122,30000000
831,0.15532092247846627,0.5600000000000023,0.41666666666666674,0.4,0.38461538461538464,0.31097560975609756,0.3082191780821918,0.4545454545454546,0.2627986348122867,0.638728323699422,0.6381748071979434,0.7142857142857143,0.2128099173553719,0.5400993612491128,0.2601156069364162,4000000
833,0.06640733537093638,0.5600000000000023,0.41666666666666674,0.09777777777777778,0.11538461538461539,0.08536585365853659,0.0821917808219178,0.18181818181818182,0.2901023890784983,0.3583815028901734,0.35957583547557836,0.3142857142857143,0.08057851239669422,0.5418736692689851,0.13872832369942198,4000000
834,0.004723534315087524,0.20000000000000284,0.8333333333333333,0.14222222222222222,0.11538461538461539,0.07926829268292683,0.1095890410958904,0.18181818181818182,0.2832764505119454,0.7861271676300577,0.7869537275064267,0.7999999999999999,0.07851239669421488,0.542583392476934,0.06358381502890174,500000
837,0.02195054181717144,0.480000000000004,0.5416666666666667,0.10666666666666667,0.038461538461538464,0.11585365853658537,0.0410958904109589,0.0,0.08873720136518772,0.4104046242774566,0.4103470437017995,0.34285714285714286,0.09917355371900827,0.5447125621007807,0.04046242774566475,2800000
838,0.24979160878021675,0.5600000000000023,0.41666666666666674,0.35111111111111115,0.23076923076923078,0.524390243902439,0.22602739726027396,0.2727272727272727,0.16723549488054607,0.5144508670520231,0.515102827763496,0.5714285714285714,0.3925619834710744,0.5450674237047551,0.161849710982659,28000000
839,0.008057793831619895,0.7200000000000131,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.005780346820809249,0.005141388174807198,0.0,0.0,0.5454222853087296,0.0,1500000
840,0.044178938594053904,0.6800000000000068,0.29166666666666674,0.035555555555555556,0.0,0.03048780487804878,0.0136986301369863,0.0,0.06825938566552901,0.09248554913294799,0.09318766066838045,0.08571428571428572,0.012396694214876033,0.5457771469127041,0.0,7000000
841,0.05529313698249514,0.2400000000000091,0.75,0.3644444444444444,0.2692307692307693,0.24390243902439024,0.1095890410958904,0.0,0.051194539249146756,0.3901734104046243,0.38881748071979433,0.3142857142857143,0.19008264462809918,0.5468417317246274,0.30057803468208094,4000000
842,0.21089191442067243,0.6800000000000068,0.33333333333333326,0.28,0.34615384615384615,0.2621951219512195,0.2602739726027397,0.4545454545454546,0.447098976109215,0.8554913294797688,0.8547557840616965,0.8571428571428571,0.06404958677685951,0.5475514549325763,0.17341040462427745,35000000
843,0.5554320644623507,0.480000000000004,0.5416666666666667,0.40444444444444444,0.42307692307692313,0.14634146341463417,0.2602739726027397,0.4545454545454546,0.11604095563139932,0.4219653179190751,0.4209511568123393,0.42857142857142855,0.2768595041322314,0.5479063165365508,0.35838150289017345,40000000
846,0.008057793831619895,0.36000000000001364,0.625,0.06222222222222222,0.0,0.0975609756097561,0.06164383561643835,0.0,0.13651877133105803,0.3208092485549133,0.32005141388174807,0.2857142857142857,0.06404958677685951,0.5514549325762953,0.0,1000000
847,0.01639344262295082,0.5600000000000023,0.41666666666666674,0.008888888888888889,0.0,0.03048780487804878,0.0,0.0,0.013651877133105802,0.05202312138728324,0.05269922879177377,0.02857142857142857,0.028925619834710745,0.5518097941802697,0.0,1500000
848,0.05529313698249514,0.480000000000004,0.5416666666666667,0.12444444444444444,0.038461538461538464,0.10975609756097561,0.13013698630136986,0.09090909090909091,0.020477815699658702,0.12427745664739884,0.12403598971722364,0.11428571428571428,0.06404958677685951,0.552874378992193,0.13294797687861273,4000000
849,0.33314809669352596,0.6000000000000085,0.375,0.6755555555555556,0.7307692307692308,0.4207317073170732,0.6301369863013698,0.8181818181818182,0.49146757679180886,0.7254335260115607,0.7242930591259639,0.7428571428571429,0.2892561983471075,0.5532292405961675,0.4161849710982659,55000000
850,0.15532092247846627,0.8400000000000034,0.16666666666666674,0.04888888888888889,0.038461538461538464,0.1402439024390244,0.02054794520547945,0.0,0.07167235494880546,0.12138728323699423,0.12210796915167094,0.11428571428571428,0.121900826446281,0.553584102200142,0.13872832369942198,28000000
851,0.002500694637399278,0.8800000000000097,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.010238907849829351,0.02601156069364162,0.026028277634961437,0.0,0.002066115702479339,0.5546486870120653,0.0,500000
852,0.046957488191164215,0.6800000000000068,0.33333333333333326,0.04,0.0,0.042682926829268296,0.03424657534246575,0.0,0.16723549488054607,0.2774566473988439,0.27763496143958866,0.3142857142857143,0.026859504132231406,0.5550035486160397,0.0,7500000
853,0.010836343428730204,0.6800000000000068,0.29166666666666674,0.06666666666666667,0.07692307692307693,0.17682926829268295,0.0410958904109589,0.18181818181818182,0.2354948805460751,0.5,0.4996786632390745,0.4857142857142857,0.049586776859504134,0.5557132718239887,0.06936416184971099,1800000
854,0.010836343428730204,0.6400000000000006,0.33333333333333326,0.14222222222222222,0.0,0.07926829268292683,0.15753424657534246,0.0,0.3924914675767918,0.7138728323699421,0.7127249357326477,0.6571428571428571,0.11570247933884298,0.5560681334279631,0.0,2000000
856,0.33314809669352596,0.4000000000000057,0.625,0.49333333333333335,0.5384615384615385,0.4085365853658537,0.4452054794520548,0.8181818181818182,0.22525597269624573,0.5057803468208092,0.5064267352185089,0.5142857142857142,0.4462809917355372,0.5571327182398864,0.4277456647398844,30000000
857,0.13309252570158378,0.7200000000000131,0.29166666666666674,0.13777777777777778,0.19230769230769232,0.17682926829268295,0.11643835616438356,0.09090909090909091,0.2150170648464164,0.5838150289017341,0.5841902313624677,0.6285714285714286,0.1487603305785124,0.5574875798438609,0.14450867052023122,5500000
858,0.04973603778827452,0.7200000000000131,0.25,0.46222222222222226,0.38461538461538464,0.5060975609756098,0.3972602739726027,0.6363636363636364,0.1945392491467577,0.6734104046242775,0.6738431876606683,0.7142857142857143,0.34090909090909094,0.5581973030518098,0.2485549132947977,4500000
859,0.004167824395665463,0.960000000000008,0.04166666666666674,0.0,0.0,0.012195121951219513,0.0,0.0,0.0034129692832764505,0.0028901734104046246,0.0032133676092544984,0.0,0.002066115702479339,0.5585521646557843,0.0,800000
861,0.12197832731314255,0.6800000000000068,0.33333333333333326,0.21333333333333335,0.15384615384615385,0.3170731707317073,0.21232876712328766,0.2727272727272727,0.36860068259385664,0.4219653179190751,0.42127249357326474,0.39999999999999997,0.19008264462809918,0.5596167494677076,0.12138728323699423,20000000
862,0.05529313698249514,0.6800000000000068,0.29166666666666674,0.035555555555555556,0.038461538461538464,0.10975609756097561,0.03424657534246575,0.09090909090909091,0.12286689419795221,0.25722543352601157,0.2583547557840617,0.3142857142857143,0.06404958677685951,0.559971611071682,0.06358381502890174,10000000
863,0.05529313698249514,0.6800000000000068,0.29166666666666674,0.02666666666666667,0.0,0.12195121951219512,0.03424657534246575,0.0,0.12627986348122866,0.2774566473988439,0.27859897172236503,0.2857142857142857,0.05991735537190083,0.5603264726756565,0.0,10000000
864,0.005279244234509586,0.8400000000000034,0.125,0.035555555555555556,0.0,0.054878048780487805,0.0,0.0,0.006825938566552901,0.06358381502890174,0.06330334190231361,0.02857142857142857,0.03512396694214876,0.560681334279631,0.0,800000
865,0.1386496248958044,0.5600000000000023,0.45833333333333326,0.07111111111111111,0.0,0.06097560975609756,0.03424657534246575,0.0,0.09897610921501707,0.5144508670520231,0.5157455012853469,0.6,0.05371900826446281,0.5610361958836054,0.0,8000000
866,0.010836343428730204,0.8000000000000114,0.16666666666666674,0.07555555555555556,0.07692307692307693,0.07926829268292683,0.03424657534246575,0.0,0.034129692832764506,0.2023121387283237,0.2011568123393316,0.11428571428571428,0.07024793388429752,0.5621007806955287,0.1676300578034682,2000000
867,0.027507641011392057,0.6800000000000068,0.29166666666666674,0.05333333333333334,0.0,0.01829268292682927,0.0410958904109589,0.0,0.03754266211604096,0.0953757225433526,0.09511568123393316,0.11428571428571428,0.03512396694214876,0.5624556422995032,0.0,4500000
868,0.027507641011392057,0.6800000000000068,0.29166666666666674,0.022222222222222223,0.0,0.04878048780487805,0.0136986301369863,0.0,0.05460750853242321,0.1994219653179191,0.19955012853470436,0.19999999999999998,0.0371900826446281,0.5628105039034776,0.0,4500000
869,0.16643512086690748,0.7200000000000131,0.29166666666666674,0.47555555555555556,0.46153846153846156,0.4451219512195122,0.2328767123287671,0.36363636363636365,0.16382252559726962,0.476878612716763,0.4775064267352185,0.5428571428571428,0.3181818181818182,0.5631653655074521,0.42196531791907516,16000000
870,0.16643512086690748,0.480000000000004,0.5416666666666667,0.11555555555555556,0.11538461538461539,0.11585365853658537,0.136986301369863,0.18181818181818182,0.17064846416382254,0.17630057803468208,0.17737789203084833,0.14285714285714285,0.0743801652892562,0.5635202271114266,0.2832369942196532,18000000
871,0.16643512086690748,0.480000000000004,0.5416666666666667,0.17333333333333334,0.038461538461538464,0.17682926829268295,0.1506849315068493,0.0,0.16382252559726962,0.30057803468208094,0.3001285347043702,0.2857142857142857,0.12603305785123967,0.563875088715401,0.05780346820809249,18000000
874,0.08307863295359823,0.6400000000000006,0.33333333333333326,0.23555555555555555,0.19230769230769232,0.10975609756097561,0.28082191780821913,0.2727272727272727,0.4300341296928328,0.5635838150289018,0.5639460154241644,0.5714285714285714,0.11983471074380166,0.567068843151171,0.15028901734104047,9000000
875,0.8332870241733816,0.44000000000001194,0.5833333333333333,0.45777777777777784,0.42307692307692313,0.3536585365853659,0.21232876712328766,0.36363636363636365,0.14675767918088736,0.453757225433526,0.45404884318766064,0.5142857142857142,0.33264462809917356,0.5674237047551455,0.36994219653179194,45000000
876,0.12197832731314255,0.6800000000000068,0.33333333333333326,0.03111111111111111,0.038461538461538464,0.07926829268292683,0.00684931506849315,0.0,0.11604095563139932,0.4161849710982659,0.4170951156812339,0.4857142857142857,0.01652892561983471,0.5677785663591199,0.04046242774566475,12000000
877,0.01917199222006113,0.2400000000000091,0.7916666666666667,0.10222222222222221,0.07692307692307693,0.054878048780487805,0.13013698630136986,0.09090909090909091,0.30716723549488056,0.3988439306358382,0.39942159383033415,0.37142857142857144,0.030991735537190084,0.5681334279630944,0.04046242774566475,600000
878,0.04973603778827452,0.7200000000000131,0.29166666666666674,0.013333333333333334,0.038461538461538464,0.06097560975609756,0.00684931506849315,0.0,0.023890784982935155,0.06358381502890174,0.06362467866323906,0.05714285714285714,0.045454545454545456,0.5691980127750178,0.2601156069364162,1750000
879,0.04973603778827452,0.7200000000000131,0.29166666666666674,0.008888888888888889,0.0,0.006097560975609756,0.0136986301369863,0.0,0.0,0.03179190751445087,0.030205655526992285,0.02857142857142857,0.01859504132231405,0.5695528743789922,0.0,1750000
882,0.01639344262295082,0.6400000000000006,0.33333333333333326,0.17333333333333334,0.07692307692307693,0.3780487804878049,0.1095890410958904,0.18181818181818182,0.4573378839590444,0.708092485549133,0.707904884318766,0.7428571428571429,0.10950413223140495,0.5723917672107878,0.04624277456647399,3000000
883,0.015282022784106697,0.5600000000000023,0.45833333333333326,0.0,0.0,0.0,0.0,0.0,0.0034129692832764505,0.0028901734104046246,0.002570694087403599,0.0,0.0,0.5734563520227112,0.0,1800000
884,0.0005557099194220616,0.8000000000000114,0.16666666666666674,0.0,0.0,0.006097560975609756,0.0,0.0,0.0034129692832764505,0.008670520231213872,0.007390745501285347,0.0,0.0,0.5741660752306601,0.0,150000
885,0.004167824395665463,0.2400000000000091,0.75,0.017777777777777778,0.0,0.024390243902439025,0.02054794520547945,0.0,0.06825938566552901,0.11849710982658958,0.1172879177377892,0.05714285714285714,0.008264462809917356,0.5745209368346345,0.0,400000
886,0.044178938594053904,0.480000000000004,0.5,0.04,0.0,0.01829268292682927,0.0273972602739726,0.0,0.0034129692832764505,0.040462427745664734,0.040488431876606674,0.02857142857142857,0.02066115702479339,0.5755855216465579,0.0,300000
889,0.03306474020561267,0.7200000000000131,0.29166666666666674,0.3022222222222222,0.23076923076923078,0.21341463414634146,0.0684931506849315,0.09090909090909091,0.16723549488054607,0.45664739884393063,0.457904884318766,0.42857142857142855,0.31611570247933884,0.5777146912704045,0.21965317919075147,6000000
890,0.41650458460683526,0.8800000000000097,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578069552874379,0.0,70000000
891,0.03584328980272298,0.8400000000000034,0.16666666666666674,0.10222222222222221,0.07692307692307693,0.07926829268292683,0.0547945205479452,0.09090909090909091,0.22184300341296928,0.5895953757225433,0.5906169665809767,0.6,0.08471074380165289,0.5791341376863024,0.05780346820809249,6500000
892,0.05529313698249514,0.4000000000000057,0.625,0.05333333333333334,0.038461538461538464,0.04878048780487805,0.04794520547945205,0.09090909090909091,0.023890784982935155,0.21098265895953755,0.2101542416452442,0.22857142857142856,0.10330578512396695,0.5794889992902768,0.0809248554913295,2500000
893,0.05529313698249514,0.4000000000000057,0.625,0.08444444444444445,0.038461538461538464,0.042682926829268296,0.03424657534246575,0.0,0.017064846416382253,0.18786127167630057,0.18798200514138816,0.22857142857142856,0.06198347107438017,0.5798438608942512,0.08670520231213873,2500000
894,0.36093359266462904,0.5600000000000023,0.41666666666666674,0.22222222222222224,0.23076923076923078,0.07317073170731708,0.08904109589041095,0.18181818181818182,0.09897610921501707,0.24566473988439305,0.2442159383033419,0.22857142857142856,0.11983471074380166,0.5801987224982257,0.34104046242774566,15000000
896,0.013614893025840513,0.7200000000000131,0.25,0.04,0.0,0.01829268292682927,0.03424657534246575,0.0,0.010238907849829351,0.06358381502890174,0.06330334190231361,0.08571428571428572,0.045454545454545456,0.5812633073101491,0.0,1000000
