,Rk,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,market_value_in_eur,highest_market_value_in_eur,Pos_FW,Pos_FWMF,Pos_MF,Pos_MFFW
0,0.0,0.20833333333333337,0.9411764705882353,0.7999999999999999,0.7410025706940873,0.7398843930635839,0.05263157894736842,0.2727272727272727,0.15384615384615385,0.058823529411764705,0.0,0.0,0.16666666666666666,0.0,0.1907216494845361,0.22839506172839508,0.2876712328767123,0.35111111111111115,0.2621951219512195,0.28668941979522183,0.3037190082644628,0.028985507246376815,0.06936416184971099,0.09248554913294799,0.028985507246376815,0.09248554913294799,0.1,0.10429447852760737,0.1901840490797546,0.1,0.1901840490797546,30000000.0,0.16643512086690748,0.0,0.0,0.0,1.0
1,0.001755926251097454,0.25,0.7352941176470588,0.5714285714285714,0.5726221079691516,0.5722543352601156,0.0,0.09090909090909091,0.038461538461538464,0.0,0.0,0.0,0.25,0.0,0.061855670103092786,0.07407407407407407,0.15753424657534246,0.15555555555555556,0.31097560975609756,0.4300341296928328,0.1962809917355372,0.0,0.028901734104046246,0.028901734104046246,0.0,0.028901734104046246,0.04285714285714286,0.0736196319018405,0.11042944785276074,0.04285714285714286,0.11042944785276074,1200000.0,0.00972492358988608,0.0,0.0,0.0,1.0
2,0.0021949078138718174,0.25,0.8529411764705882,0.8571428571428571,0.8428663239074549,0.8439306358381502,0.05263157894736842,0.09090909090909091,0.07692307692307693,0.058823529411764705,0.0,0.0,0.41666666666666663,1.0,0.04639175257731959,0.05555555555555556,0.10273972602739725,0.11111111111111112,0.17682926829268295,0.4982935153583618,0.08057851239669422,0.02173913043478261,0.017341040462427747,0.04046242774566475,0.02173913043478261,0.04046242774566475,0.02142857142857143,0.030674846625766874,0.049079754601226995,0.02142857142857143,0.049079754601226995,13000000.0,0.071964434565157,0.0,0.0,1.0,0.0
3,0.002633889376646181,0.5416666666666667,0.7058823529411764,0.6857142857142857,0.6388174807197943,0.638728323699422,0.0,0.09090909090909091,0.038461538461538464,0.0,0.0,0.0,0.5,1.0,0.02061855670103093,0.02469135802469136,0.0821917808219178,0.07111111111111111,0.06097560975609756,0.36860068259385664,0.022727272727272728,0.0,0.028901734104046246,0.028901734104046246,0.0,0.028901734104046246,0.014285714285714287,0.030674846625766874,0.04294478527607362,0.014285714285714287,0.04294478527607362,3000000.0,0.01639344262295082,0.0,0.0,1.0,0.0
4,0.0030728709394205445,0.375,0.23529411764705882,0.14285714285714285,0.14974293059125965,0.15028901734104047,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.005154639175257733,0.00617283950617284,0.0273972602739726,0.022222222222222223,0.006097560975609756,0.03754266211604096,0.014462809917355372,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.04294478527607362,0.06134969325153375,0.014285714285714287,0.06134969325153375,5000000.0,0.04140038899694359,0.0,0.0,1.0,0.0
5,0.0035118525021949083,0.125,0.4411764705882353,0.22857142857142856,0.24068123393316196,0.23988439306358383,0.10526315789473684,0.09090909090909091,0.11538461538461539,0.058823529411764705,0.25,0.4,0.0,0.0,0.15463917525773196,0.0925925925925926,0.04794520547945205,0.09777777777777778,0.07317073170731708,0.027303754266211604,0.08677685950413223,0.1739130434782609,0.06936416184971099,0.20809248554913296,0.08695652173913045,0.13872832369942198,0.2642857142857143,0.049079754601226995,0.27607361963190186,0.12857142857142856,0.15950920245398773,4000000.0,0.02195054181717144,1.0,0.0,0.0,0.0
6,0.003950834064969272,0.125,0.29411764705882354,0.0,0.03406169665809768,0.03468208092485549,0.05263157894736842,0.0,0.038461538461538464,0.058823529411764705,0.0,0.0,0.0,0.0,0.04123711340206186,0.04938271604938272,0.02054794520547945,0.044444444444444446,0.024390243902439025,0.006825938566552901,0.022727272727272728,0.6086956521739131,0.0,0.4855491329479769,0.6086956521739131,0.4855491329479769,0.4642857142857143,0.13496932515337423,0.5337423312883436,0.4642857142857143,0.5337423312883436,4000000.0,0.02195054181717144,0.0,1.0,0.0,0.0
7,0.004828797190517998,0.25,0.9705882352941176,0.7714285714285714,0.7467866323907454,0.7456647398843931,0.42105263157894735,0.4545454545454546,0.5,0.47058823529411764,0.0,0.0,0.3333333333333333,0.0,0.520618556701031,0.6234567901234568,0.21232876712328766,0.5866666666666667,0.5670731707317074,0.21843003412969283,0.5289256198347108,0.22463768115942032,0.10982658959537574,0.28901734104046245,0.22463768115942032,0.28901734104046245,0.2785714285714286,0.0736196319018405,0.3128834355828221,0.2785714285714286,0.3128834355828221,7000000.0,0.03862183939983329,0.0,1.0,0.0,0.0
8,0.0052677787532923615,0.33333333333333326,0.9705882352941176,0.6857142857142857,0.6744858611825192,0.6734104046242775,0.42105263157894735,0.2727272727272727,0.42307692307692313,0.47058823529411764,0.0,0.0,0.16666666666666666,0.0,0.5309278350515465,0.6358024691358025,0.22602739726027396,0.6044444444444445,0.21341463414634146,0.17406143344709898,0.2706611570247934,0.24637681159420297,0.07514450867052024,0.2716763005780347,0.24637681159420297,0.2716763005780347,0.3142857142857143,0.08588957055214724,0.3558282208588957,0.3142857142857143,0.3558282208588957,45000000.0,0.2775771047513198,1.0,0.0,0.0,0.0
9,0.005706760316066726,0.125,0.0,0.0,0.004498714652956298,0.005780346820809249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0005557099194220616,0.0,0.0,1.0,0.0
10,0.007023705004389816,0.16666666666666674,0.029411764705882353,0.0,0.011246786632390746,0.011560693641618498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257733,0.00617283950617284,0.0,0.008888888888888889,0.012195121951219513,0.010238907849829351,0.002066115702479339,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.049079754601226995,0.2392638036809816,0.21428571428571427,0.2392638036809816,400000.0,0.0019449847179772162,1.0,0.0,0.0,0.0
12,0.008340649692712906,0.29166666666666674,0.676470588235294,0.6857142857142857,0.6924807197943443,0.6936416184971098,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.005154639175257733,0.00617283950617284,0.0958904109589041,0.06666666666666667,0.11585365853658537,0.4641638225255973,0.04132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.03680981595092025,0.03680981595092025,0.0,0.03680981595092025,20000000.0,0.11086412892470132,0.0,1.0,0.0,0.0
