,highest_market_value_in_eur,Age,npxG+xAG,PrgC,xAG,Ast,G+A,90s,Min,PrgP,Starts,MP,PrgR,Rk,Pos_MF,market_value_in_eur
906,0.12197832731314255,0.33333333333333326,0.17333333333333334,0.042682926829268296,0.0410958904109589,0.0,0.07692307692307693,0.23699421965317916,0.2358611825192802,0.020477815699658702,0.17142857142857143,0.7647058823529411,0.08057851239669422,0.7291483757682178,0.0,9000000.0
907,0.22200611280911367,0.7083333333333333,0.13777777777777778,0.2621951219512195,0.15753424657534246,0.18181818181818182,0.11538461538461539,0.5664739884393064,0.5661953727506426,0.4402730375426621,0.45714285714285713,0.9117647058823529,0.028925619834710745,0.7295873573309921,0.0,4000000.0
909,0.03862183939983329,0.33333333333333326,0.05777777777777778,0.09146341463414634,0.06164383561643835,0.0,0.0,0.7398843930635839,0.7406812339331619,0.658703071672355,0.7714285714285714,0.7941176470588235,0.030991735537190084,0.7322212467076383,0.0,6000000.0
910,0.12197832731314255,0.375,0.2177777777777778,0.042682926829268296,0.0410958904109589,0.0,0.038461538461538464,0.34104046242774566,0.3415809768637532,0.034129692832764506,0.3142857142857143,0.7058823529411764,0.11983471074380166,0.7326602282704127,0.0,13000000.0
911,0.002500694637399278,0.04166666666666674,0.08888888888888889,0.12195121951219512,0.06164383561643835,0.0,0.0,0.13872832369942195,0.1384961439588689,0.030716723549488054,0.14285714285714285,0.23529411764705882,0.0743801652892562,0.733099209833187,0.0,500000.0
912,0.05529313698249514,0.29166666666666674,0.18666666666666668,0.14634146341463417,0.0684931506849315,0.18181818181818182,0.23076923076923078,0.35260115606936415,0.3518637532133676,0.05802047781569966,0.34285714285714286,0.6176470588235294,0.16322314049586778,0.7335381913959614,0.0,8000000.0
913,0.05529313698249514,0.7083333333333333,0.3111111111111111,0.06097560975609756,0.1232876712328767,0.18181818181818182,0.46153846153846156,0.3497109826589595,0.3505784061696658,0.14334470989761092,0.39999999999999997,0.5,0.15702479338842976,0.7352941176470589,0.0,6000000.0
915,0.07752153375937762,0.375,0.36888888888888893,0.34146341463414637,0.18493150684931506,0.18181818181818182,0.38461538461538464,0.8526011560693642,0.8534704370179947,0.21160409556313994,0.9142857142857143,0.9117647058823529,0.3223140495867769,0.7370500438981563,0.0,9000000.0
917,0.15532092247846627,0.25,0.5955555555555556,0.36585365853658536,0.41780821917808214,0.5454545454545454,0.46153846153846156,0.846820809248555,0.8473650385604112,0.27303754266211605,0.9428571428571428,0.9999999999999999,0.4462809917355372,0.7405618964003512,0.0,28000000.0
918,0.0008335648791330927,0.25,0.013333333333333334,0.0,0.02054794520547945,0.0,0.0,0.008670520231213872,0.007712082262210797,0.0034129692832764505,0.0,0.029411764705882353,0.004132231404958678,0.7410008779631256,0.0,200000.0
922,0.03862183939983329,0.75,0.0,0.0,0.0,0.0,0.0,0.005780346820809249,0.006426735218508998,0.0,0.0,0.029411764705882353,0.0,0.7427568042142231,0.0,700000.0
923,0.17754931925534873,0.45833333333333326,0.21333333333333335,0.18292682926829268,0.1780821917808219,0.2727272727272727,0.15384615384615385,0.7774566473988439,0.7782776349614395,0.41638225255972694,0.7714285714285714,0.8823529411764706,0.1322314049586777,0.7436347673397717,1.0,27000000.0
924,0.1386496248958044,0.29166666666666674,0.044444444444444446,0.06707317073170732,0.03424657534246575,0.0,0.0,0.3872832369942197,0.38688946015424164,0.24573378839590443,0.37142857142857144,0.4411764705882353,0.03925619834710744,0.7445127304653205,0.0,21000000.0
925,0.1386496248958044,0.25,0.37777777777777777,0.43902439024390244,0.3424657534246575,0.2727272727272727,0.38461538461538464,0.7167630057803468,0.7156169665809767,0.20819112627986347,0.7142857142857143,0.9411764705882353,0.2396694214876033,0.7453906935908692,1.0,18000000.0
926,0.19422061683801056,0.375,0.08,0.11585365853658537,0.03424657534246575,0.0,0.038461538461538464,0.36127167630057805,0.3615038560411311,0.10238907849829351,0.2857142857142857,0.5882352941176471,0.03925619834710744,0.7458296751536436,1.0,25000000.0
927,0.071964434565157,0.5,0.04,0.1524390243902439,0.03424657534246575,0.09090909090909091,0.038461538461538464,0.6445086705202312,0.6442802056555269,0.24573378839590443,0.6857142857142857,0.7647058823529411,0.03925619834710744,0.7484635645302897,0.0,4000000.0
928,0.04140038899694359,0.5,0.1511111111111111,0.14634146341463417,0.0958904109589041,0.2727272727272727,0.2692307692307693,0.508670520231214,0.509318766066838,0.3003412969283277,0.5714285714285714,0.6470588235294118,0.06404958677685951,0.7493415276558385,0.0,4000000.0
931,0.16643512086690748,0.375,0.35111111111111115,0.21341463414634146,0.18493150684931506,0.2727272727272727,0.38461538461538464,0.7109826589595376,0.7111182519280205,0.4061433447098976,0.7714285714285714,0.8823529411764706,0.25413223140495866,0.7528533801580334,1.0,30000000.0
933,0.06640733537093638,0.5416666666666667,0.008888888888888889,0.012195121951219513,0.0,0.0,0.038461538461538464,0.23699421965317916,0.2358611825192802,0.09556313993174062,0.19999999999999998,0.47058823529411764,0.008264462809917356,0.7559262510974539,0.0,3500000.0
934,0.2775771047513198,0.375,0.3288888888888889,0.15853658536585366,0.3013698630136986,0.8181818181818182,0.38461538461538464,0.684971098265896,0.6860539845758353,0.4880546075085324,0.6857142857142857,0.7941176470588235,0.19421487603305787,0.7581211589113258,1.0,50000000.0
935,0.06640733537093638,0.6666666666666667,0.09777777777777778,0.1524390243902439,0.06164383561643835,0.09090909090909091,0.11538461538461539,0.44797687861271673,0.448586118251928,0.3515358361774744,0.4857142857142857,0.7058823529411764,0.047520661157024795,0.7594381035996488,0.0,2500000.0
936,0.0066685190330647405,0.625,0.07111111111111111,0.042682926829268296,0.0547945205479452,0.0,0.11538461538461539,0.15028901734104047,0.14974293059125965,0.040955631399317405,0.05714285714285714,0.5588235294117647,0.09710743801652894,0.762071992976295,0.0,1200000.0
938,0.010836343428730204,0.125,0.008888888888888889,0.012195121951219513,0.0136986301369863,0.0,0.0,0.008670520231213872,0.008354755784061696,0.006825938566552901,0.0,0.029411764705882353,0.002066115702479339,0.7629499561018438,0.0,1500000.0
939,0.22200611280911367,0.5,0.27555555555555555,0.06097560975609756,0.0821917808219178,0.09090909090909091,0.3076923076923077,0.43930635838150284,0.43798200514138813,0.09556313993174062,0.42857142857142855,0.6470588235294118,0.15082644628099173,0.7638279192273925,0.0,10000000.0
940,0.22200611280911367,0.5,0.017777777777777778,0.006097560975609756,0.0136986301369863,0.0,0.0,0.040462427745664734,0.04113110539845758,0.0034129692832764505,0.05714285714285714,0.029411764705882353,0.01859504132231405,0.7642669007901668,1.0,10000000.0
941,0.4998610725201445,0.45833333333333326,0.5066666666666667,0.25609756097560976,0.4452054794520548,0.7272727272727273,0.576923076923077,0.8843930635838151,0.8843187660668379,0.49146757679180886,0.8857142857142857,0.9411764705882353,0.24173553719008264,0.7647058823529412,1.0,60000000.0
943,0.03306474020561267,0.45833333333333326,0.06222222222222222,0.08536585365853659,0.0821917808219178,0.09090909090909091,0.038461538461538464,0.5549132947976878,0.5549485861182518,0.33447098976109213,0.6,0.676470588235294,0.012396694214876033,0.7664618086040387,0.0,5000000.0
944,0.01639344262295082,0.5416666666666667,0.1688888888888889,0.13414634146341464,0.0821917808219178,0.09090909090909091,0.2692307692307693,0.5578034682080925,0.5584832904884318,0.21843003412969283,0.6,0.7352941176470588,0.1652892561983471,0.766900790166813,1.0,3000000.0
945,0.013614893025840513,0.125,0.11555555555555556,0.12804878048780488,0.1095890410958904,0.09090909090909091,0.038461538461538464,0.2745664739884393,0.27345758354755784,0.09215017064846416,0.2571428571428571,0.5882352941176471,0.11776859504132231,0.7673397717295873,0.0,2500000.0
947,0.06918588496804669,0.45833333333333326,0.1288888888888889,0.1402439024390244,0.0821917808219178,0.2727272727272727,0.15384615384615385,0.19364161849710984,0.192159383033419,0.07849829351535836,0.22857142857142856,0.4411764705882353,0.11570247933884298,0.7695346795434592,1.0,8000000.0
948,0.08863573214781885,0.33333333333333326,0.2711111111111111,0.06097560975609756,0.0547945205479452,0.0,0.15384615384615385,0.30346820809248554,0.3036632390745501,0.027303754266211604,0.34285714285714286,0.5882352941176471,0.08884297520661158,0.7708516242317823,1.0,10000000.0
950,0.08307863295359823,0.08333333333333337,0.16,0.17682926829268295,0.0821917808219178,0.18181818181818182,0.07692307692307693,0.36127167630057805,0.36246786632390743,0.17064846416382254,0.34285714285714286,0.7058823529411764,0.16115702479338845,0.7721685689201054,0.0,15000000.0
951,0.12197832731314255,0.33333333333333326,0.5111111111111112,0.7378048780487805,0.3904109589041096,0.36363636363636365,0.42307692307692313,0.6213872832369942,0.6211439588688945,0.2696245733788396,0.5714285714285714,0.7941176470588235,0.4793388429752066,0.7734855136084284,1.0,22000000.0
952,0.2053348152264518,0.7083333333333333,0.21333333333333335,0.27439024390243905,0.14383561643835616,0.09090909090909091,0.15384615384615385,0.6184971098265896,0.6185732647814909,0.4334470989761092,0.6571428571428571,0.8529411764705882,0.1487603305785124,0.775241439859526,0.0,6000000.0
953,0.11086412892470132,0.75,0.24000000000000002,0.01829268292682927,0.07534246575342465,0.09090909090909091,0.11538461538461539,0.25722543352601157,0.2573907455012853,0.023890784982935155,0.19999999999999998,0.5,0.07231404958677687,0.7756804214223003,0.0,1000000.0
955,0.11086412892470132,0.25,0.32,0.09146341463414634,0.07534246575342465,0.18181818181818182,0.2692307692307693,0.31213872832369943,0.31073264781491,0.05460750853242321,0.3142857142857143,0.32352941176470584,0.10743801652892562,0.776558384547849,1.0,20000000.0
956,0.11086412892470132,0.25,0.27555555555555555,0.17682926829268295,0.03424657534246575,0.0,0.46153846153846156,0.44508670520231214,0.44505141388174807,0.06825938566552901,0.4857142857142857,0.5,0.12603305785123967,0.7769973661106234,1.0,20000000.0
957,0.03584328980272298,0.33333333333333326,0.4,0.07926829268292683,0.11643835616438356,0.18181818181818182,0.38461538461538464,0.5867052023121387,0.5854755784061696,0.07508532423208192,0.5142857142857142,0.9705882352941176,0.21694214876033058,0.7774363476733978,1.0,6000000.0
958,0.04973603778827452,0.5833333333333333,0.1688888888888889,0.13414634146341464,0.1780821917808219,0.18181818181818182,0.11538461538461539,0.2774566473988439,0.2760282776349614,0.21160409556313994,0.2571428571428571,0.4117647058823529,0.121900826446281,0.7805092186128183,1.0,2000000.0
959,0.04973603778827452,0.5833333333333333,0.03111111111111111,0.03658536585365854,0.0273972602739726,0.0,0.038461538461538464,0.1329479768786127,0.131426735218509,0.04778156996587031,0.11428571428571428,0.23529411764705882,0.049586776859504134,0.7809482001755926,0.0,2000000.0
960,0.027507641011392057,0.25,0.17777777777777778,0.0975609756097561,0.13013698630136986,0.18181818181818182,0.19230769230769232,0.5780346820809248,0.5790488431876606,0.33788395904436863,0.6,0.8235294117647058,0.047520661157024795,0.7818261633011414,0.0,5000000.0
961,0.0019449847179772162,0.125,0.03111111111111111,0.006097560975609756,0.0136986301369863,0.0,0.0,0.07514450867052024,0.07390745501285347,0.0,0.08571428571428572,0.14705882352941174,0.02066115702479339,0.7827041264266901,0.0,400000.0
962,0.027507641011392057,0.5416666666666667,0.18666666666666668,0.06097560975609756,0.02054794520547945,0.0,0.15384615384615385,0.3815028901734104,0.3811053984575835,0.07508532423208192,0.34285714285714286,0.676470588235294,0.10330578512396695,0.7844600526777875,1.0,4000000.0
964,0.36093359266462904,0.5416666666666667,0.5688888888888889,0.18292682926829268,0.136986301369863,0.18181818181818182,0.576923076923077,0.5635838150289018,0.5645886889460153,0.05802047781569966,0.6,0.9411764705882353,0.1921487603305785,0.7853380158033363,0.0,25000000.0
965,0.027507641011392057,0.29166666666666674,0.022222222222222223,0.03658536585365854,0.02054794520547945,0.09090909090909091,0.038461538461538464,0.023121387283236997,0.02410025706940874,0.006825938566552901,0.0,0.2647058823529412,0.030991735537190084,0.7857769973661106,0.0,3000000.0
966,0.22200611280911367,0.5833333333333333,0.33333333333333337,0.09146341463414634,0.14383561643835616,0.18181818181818182,0.3076923076923077,0.3468208092485549,0.3460796915167095,0.18088737201365188,0.37142857142857144,0.47058823529411764,0.19008264462809918,0.7879719051799825,0.0,30000000.0
967,0.027507641011392057,0.29166666666666674,0.0,0.006097560975609756,0.0,0.0,0.0,0.05202312138728324,0.05044987146529562,0.020477815699658702,0.05714285714285714,0.08823529411764705,0.002066115702479339,0.7897278314310799,1.0,4000000.0
968,0.027507641011392057,0.29166666666666674,0.022222222222222223,0.042682926829268296,0.02054794520547945,0.0,0.038461538461538464,0.17341040462427745,0.17255784061696658,0.07167235494880546,0.19999999999999998,0.23529411764705882,0.008264462809917356,0.7901668129938543,0.0,4000000.0
969,0.04973603778827452,0.33333333333333326,0.09333333333333334,0.10975609756097561,0.0958904109589041,0.2727272727272727,0.15384615384615385,0.338150289017341,0.3383676092544987,0.3003412969283277,0.3142857142857143,0.6176470588235294,0.06198347107438017,0.7906057945566286,1.0,7000000.0
